date,time,temp,humid,windspd
10/12/2011,4,28.00,84.00,2.80
10/12/2011,5,28.00,84.00,0.00
10/12/2011,6,27.00,84.00,0.00
10/12/2011,7,27.00,94.00,0.00
10/12/2011,8,28.00,89.00,0.00
10/12/2011,9,28.33,85.00,0.00
10/12/2011,10,29.50,81.50,9.30
10/12/2011,11,31.50,68.00,8.35
10/12/2011,12,34.00,52.00,7.40
10/12/2011,13,34.00,55.50,12.05
10/12/2011,14,33.00,63.00,20.40
10/12/2011,15,33.00,63.67,17.30
10/12/2011,16,34.00,56.00,13.90
10/12/2011,17,34.00,57.50,13.90
10/12/2011,18,33.33,56.00,14.80
10/12/2011,19,32.00,66.00,11.10
10/12/2011,20,32.00,62.00,6.50
10/12/2011,21,31.00,68.33,5.60
10/12/2011,22,31.50,72.50,5.55
10/12/2011,23,31.00,75.00,0.00
10/12/2011,24,29.67,77.33,0.00
11/12/2011,1,28.00,52.50,0.00
11/12/2011,2,28.00,54.00,0.00
11/12/2011,3,24.50,71.50,0.00
11/12/2011,4,26.50,59.50,0.00
11/12/2011,5,25.50,65.00,0.00
11/12/2011,6,23.67,72.00,4.33
11/12/2011,7,25.00,65.00,6.50
11/12/2011,8,25.50,59.50,9.30
11/12/2011,9,26.33,56.00,5.57
11/12/2011,10,29.00,48.00,8.35
11/12/2011,11,31.00,40.00,9.30
11/12/2011,12,32.00,33.50,7.45
11/12/2011,13,33.00,41.00,13.90
11/12/2011,14,34.00,36.00,11.15
11/12/2011,15,34.33,33.33,10.50
11/12/2011,16,33.00,44.50,16.65
11/12/2011,17,32.50,42.00,13.90
11/12/2011,18,31.67,43.33,13.57
11/12/2011,19,31.00,49.00,9.30
11/12/2011,20,30.50,56.50,11.15
11/12/2011,21,28.50,59.00,6.50
11/12/2011,22,29.00,56.50,10.20
11/12/2011,23,29.00,51.00,2.80
11/12/2011,24,27.33,59.00,0.00
12/12/2011,1,24.00,63.00,2.80
12/12/2011,2,23.00,69.00,2.80
12/12/2011,3,21.33,73.67,0.00
12/12/2011,4,22.50,66.50,5.60
12/12/2011,5,22.00,69.00,0.00
12/12/2011,6,21.00,70.00,0.00
12/12/2011,7,23.00,57.00,6.50
12/12/2011,8,23.00,57.00,11.10
12/12/2011,9,22.67,63.67,4.33
12/12/2011,10,26.50,47.50,6.50
12/12/2011,11,29.00,40.00,7.40
12/12/2011,12,29.67,37.67,5.57
12/12/2011,13,31.50,37.00,0.00
12/12/2011,14,31.00,49.00,16.70
12/12/2011,15,31.00,43.67,11.73
12/12/2011,16,30.50,48.50,14.80
12/12/2011,17,30.00,48.00,10.20
12/12/2011,18,29.33,48.67,9.90
12/12/2011,19,28.00,54.00,10.20
12/12/2011,20,28.00,58.00,10.20
12/12/2011,21,27.00,54.00,4.97
12/12/2011,22,27.00,49.50,2.80
12/12/2011,23,27.00,49.50,8.35
12/12/2011,24,26.00,52.50,0.00
13/12/2011,1,22.50,50.00,4.65
13/12/2011,2,21.00,49.00,0.00
13/12/2011,3,20.67,48.67,3.70
13/12/2011,4,22.00,33.00,11.15
13/12/2011,5,22.00,32.00,12.95
13/12/2011,6,21.33,35.67,6.80
13/12/2011,7,22.50,30.00,11.10
13/12/2011,8,22.00,31.00,14.80
13/12/2011,9,22.00,28.67,9.27
13/12/2011,10,23.50,30.00,10.20
13/12/2011,11,26.00,26.00,9.30
13/12/2011,12,27.67,21.67,10.50
13/12/2011,13,29.50,22.50,13.00
13/12/2011,14,30.00,20.00,12.05
13/12/2011,15,31.33,15.67,2.47
13/12/2011,16,30.50,24.50,15.75
13/12/2011,17,29.50,32.00,12.05
13/12/2011,18,27.00,40.33,11.13
13/12/2011,19,25.50,50.50,10.20
13/12/2011,20,25.00,45.50,9.25
13/12/2011,21,24.33,45.67,1.87
13/12/2011,22,25.00,45.50,0.00
13/12/2011,23,25.00,38.50,0.00
13/12/2011,24,22.33,49.00,0.00
14/12/2011,1,22.00,75.50,5.55
14/12/2011,2,22.00,78.00,7.40
14/12/2011,3,19.33,82.67,5.57
14/12/2011,4,21.00,83.00,6.50
14/12/2011,5,21.00,83.00,10.20
14/12/2011,6,20.00,81.00,6.80
14/12/2011,7,21.00,78.00,3.70
14/12/2011,8,20.00,78.00,1.85
14/12/2011,9,20.00,79.00,2.47
14/12/2011,10,22.00,69.00,0.00
14/12/2011,11,0.0,0.0,0.0
14/12/2011,12,27.33,50.00,7.43
14/12/2011,13,27.50,63.50,12.05
14/12/2011,14,29.00,58.00,18.50
14/12/2011,15,29.67,45.33,13.57
14/12/2011,16,29.00,55.00,17.60
14/12/2011,17,27.00,61.00,18.50
14/12/2011,18,27.33,42.00,18.50
14/12/2011,19,26.00,49.50,15.75
14/12/2011,20,25.00,54.00,12.05
14/12/2011,21,24.67,50.00,13.57
14/12/2011,22,24.50,51.50,10.20
14/12/2011,23,24.00,51.50,7.45
14/12/2011,24,22.33,54.00,2.47
15/12/2011,1,27.50,34.50,0.00
15/12/2011,2,26.00,39.00,0.00
15/12/2011,3,23.67,45.00,1.87
15/12/2011,4,25.00,38.50,0.00
15/12/2011,5,24.00,50.00,0.00
15/12/2011,6,24.00,50.00,5.60
15/12/2011,7,24.50,43.00,2.80
15/12/2011,8,24.00,41.00,3.70
15/12/2011,9,24.67,49.00,4.33
15/12/2011,10,0.0,0.0,0.0
15/12/2011,11,0.0,0.0,0.0
15/12/2011,12,31.00,50.33,13.00
15/12/2011,13,31.00,43.00,16.70
15/12/2011,14,33.50,32.00,13.90
15/12/2011,15,34.67,25.00,13.60
15/12/2011,16,34.50,22.00,16.70
15/12/2011,17,33.50,33.00,17.60
15/12/2011,18,33.00,26.33,14.20
15/12/2011,19,31.50,29.00,13.90
15/12/2011,20,29.50,31.00,11.15
15/12/2011,21,27.50,41.50,4.65
15/12/2011,22,28.00,40.50,0.00
15/12/2011,23,27.50,40.50,0.00
15/12/2011,24,25.00,55.67,0.00
16/12/2011,1,30.00,66.00,8.35
16/12/2011,2,30.00,60.00,0.00
16/12/2011,3,28.67,62.33,0.00
16/12/2011,4,29.00,62.00,0.00
16/12/2011,5,29.00,66.00,0.00
16/12/2011,6,28.00,69.67,0.00
16/12/2011,7,28.00,70.00,0.00
16/12/2011,8,29.00,66.00,0.00
16/12/2011,9,30.00,62.00,0.00
16/12/2011,10,31.50,53.50,0.00
16/12/2011,11,32.50,54.00,7.40
16/12/2011,12,32.00,69.67,69.77
16/12/2011,13,32.00,75.00,13.00
16/12/2011,14,33.00,68.50,12.05
16/12/2011,15,34.00,61.67,12.37
16/12/2011,16,34.50,65.00,13.90
16/12/2011,17,33.50,59.00,22.20
16/12/2011,18,33.00,52.67,14.80
16/12/2011,19,32.50,53.50,12.05
16/12/2011,20,31.50,60.50,6.50
16/12/2011,21,31.00,59.00,7.43
16/12/2011,22,30.50,62.50,5.60
16/12/2011,23,30.00,79.00,11.10
16/12/2011,24,29.00,70.50,9.30
17/12/2011,1,28.00,74.00,5.60
17/12/2011,2,28.00,74.00,7.40
17/12/2011,3,27.67,76.67,3.73
17/12/2011,4,28.00,74.00,2.80
17/12/2011,5,28.00,74.00,2.80
17/12/2011,6,27.00,77.00,0.00
17/12/2011,7,27.00,79.00,0.00
17/12/2011,8,28.50,72.00,6.50
17/12/2011,9,29.67,65.33,4.33
17/12/2011,10,30.00,72.00,11.15
17/12/2011,11,31.00,70.00,14.80
17/12/2011,12,31.67,62.67,15.43
17/12/2011,13,31.00,70.00,15.75
17/12/2011,14,31.00,70.00,27.80
17/12/2011,15,31.67,66.67,22.23
17/12/2011,16,32.00,70.00,19.45
17/12/2011,17,31.00,75.00,23.15
17/12/2011,18,31.00,70.33,19.17
17/12/2011,19,30.00,70.00,17.60
17/12/2011,20,29.00,74.00,16.70
17/12/2011,21,29.00,71.67,13.60
17/12/2011,22,29.00,74.00,12.05
17/12/2011,23,29.00,74.00,10.20
17/12/2011,24,29.00,73.00,9.90
18/12/2011,1,29.00,89.00,18.50
18/12/2011,2,29.00,86.50,16.65
18/12/2011,3,29.00,86.50,10.20
18/12/2011,4,28.00,89.00,11.15
18/12/2011,5,28.50,91.50,8.35
18/12/2011,6,27.67,92.00,4.33
18/12/2011,7,29.00,84.00,16.70
18/12/2011,8,29.00,84.00,19.45
18/12/2011,9,30.00,81.50,20.35
18/12/2011,10,30.00,84.00,22.25
18/12/2011,11,30.50,81.50,22.20
18/12/2011,12,31.33,73.00,21.00
18/12/2011,13,31.00,77.00,28.70
18/12/2011,14,31.00,75.00,26.85
18/12/2011,15,31.50,71.00,18.50
18/12/2011,16,30.50,77.00,25.00
18/12/2011,17,31.00,75.00,25.95
18/12/2011,18,30.67,74.00,24.07
18/12/2011,19,30.00,79.00,25.90
18/12/2011,20,30.00,79.00,26.85
18/12/2011,21,30.00,78.00,21.60
18/12/2011,22,30.00,79.00,22.20
18/12/2011,23,30.00,79.00,18.50
18/12/2011,24,29.67,80.00,21.60
19/12/2011,1,27.00,91.50,17.60
19/12/2011,2,28.00,86.50,19.45
19/12/2011,3,27.67,85.00,16.67
19/12/2011,4,28.00,84.00,27.80
19/12/2011,5,28.00,84.00,24.05
19/12/2011,6,27.67,85.00,19.13
19/12/2011,7,29.00,79.00,16.65
19/12/2011,8,29.00,79.00,23.15
19/12/2011,9,27.00,85.50,19.45
19/12/2011,10,27.00,89.00,14.80
19/12/2011,11,26.00,94.00,31.50
19/12/2011,12,27.50,86.50,15.75
19/12/2011,13,28.00,86.50,15.75
19/12/2011,14,29.00,84.00,20.35
19/12/2011,15,29.33,81.67,22.83
19/12/2011,16,30.00,79.00,25.90
19/12/2011,17,29.50,81.50,27.75
19/12/2011,18,30.00,73.33,22.83
19/12/2011,19,29.50,76.50,28.70
19/12/2011,20,29.00,79.00,28.70
19/12/2011,21,29.00,76.67,19.77
19/12/2011,22,29.00,79.00,25.00
19/12/2011,23,29.00,79.00,24.10
19/12/2011,24,28.67,78.33,18.53
20/12/2011,1,27.00,89.00,19.45
20/12/2011,2,27.50,86.50,16.65
20/12/2011,3,27.67,83.67,14.20
20/12/2011,4,27.50,86.50,18.50
20/12/2011,5,27.00,89.00,14.80
20/12/2011,6,27.00,84.00,12.05
20/12/2011,7,28.00,84.00,13.90
20/12/2011,8,27.50,86.50,13.00
20/12/2011,9,28.00,82.67,12.33
20/12/2011,10,29.00,79.00,20.35
20/12/2011,11,29.00,79.00,20.35
20/12/2011,12,28.50,75.50,18.50
20/12/2011,13,28.50,81.50,17.60
20/12/2011,14,28.00,79.00,14.80
20/12/2011,15,29.67,71.33,16.67
20/12/2011,16,28.00,84.00,5.60
20/12/2011,17,28.00,79.00,11.10
20/12/2011,18,29.00,76.67,13.57
20/12/2011,19,28.00,81.50,13.90
20/12/2011,20,28.00,84.00,12.05
20/12/2011,21,28.00,78.67,9.90
20/12/2011,22,28.00,81.50,12.95
20/12/2011,23,27.50,81.50,11.15
20/12/2011,24,27.00,84.00,2.80
21/12/2011,1,27.00,89.00,0.00
21/12/2011,2,27.00,89.00,0.00
21/12/2011,3,26.67,88.67,0.00
21/12/2011,4,27.00,89.00,0.00
21/12/2011,5,27.00,89.00,0.00
21/12/2011,6,26.50,89.50,0.00
21/12/2011,7,26.50,91.50,0.00
21/12/2011,8,0.0,0.0,0.0
21/12/2011,9,25.00,92.00,0.00
21/12/2011,10,25.00,94.00,7.40
21/12/2011,11,26.50,86.50,0.00
21/12/2011,12,26.00,87.33,0.00
21/12/2011,13,28.00,79.00,0.00
21/12/2011,14,28.00,74.00,9.30
21/12/2011,15,29.33,65.67,12.37
21/12/2011,16,29.50,68.00,17.60
21/12/2011,17,29.00,70.00,13.00
21/12/2011,18,28.33,69.00,8.03
21/12/2011,19,28.00,74.00,7.45
21/12/2011,20,28.00,72.00,0.00
21/12/2011,21,27.67,72.67,0.00
21/12/2011,22,28.00,74.00,0.00
21/12/2011,23,28.00,74.00,0.00
21/12/2011,24,27.33,77.33,0.00
22/12/2011,1,30.00,44.00,12.05
22/12/2011,2,30.00,43.00,13.90
22/12/2011,3,29.00,45.00,10.20
22/12/2011,4,29.00,45.00,13.00
22/12/2011,5,29.00,42.00,9.30
22/12/2011,6,28.33,38.00,9.90
22/12/2011,7,28.00,39.00,11.10
22/12/2011,8,29.00,37.00,12.05
22/12/2011,9,29.67,31.00,12.33
22/12/2011,10,31.00,34.00,18.55
22/12/2011,11,31.50,33.00,12.05
22/12/2011,12,32.50,32.00,10.20
22/12/2011,13,33.00,32.50,6.50
22/12/2011,14,33.00,38.00,16.70
22/12/2011,15,33.00,36.33,11.77
22/12/2011,16,32.00,43.00,13.00
22/12/2011,17,31.50,41.50,12.05
22/12/2011,18,30.50,55.00,11.10
22/12/2011,19,30.00,60.00,10.20
22/12/2011,20,30.00,58.00,13.00
22/12/2011,21,29.67,55.67,8.03
22/12/2011,22,30.00,58.00,7.45
22/12/2011,23,30.00,56.50,0.00
22/12/2011,24,28.33,71.00,3.70
23/12/2011,1,25.50,47.00,2.80
23/12/2011,2,24.50,51.50,0.00
23/12/2011,3,22.00,58.67,0.00
23/12/2011,4,25.00,41.00,7.40
23/12/2011,5,25.00,40.00,5.60
23/12/2011,6,22.00,51.00,0.00
23/12/2011,7,25.00,41.50,6.50
23/12/2011,8,24.50,45.50,0.00
23/12/2011,9,24.33,47.00,4.93
23/12/2011,10,28.00,32.00,13.00
23/12/2011,11,29.00,30.00,14.80
23/12/2011,12,31.67,23.67,13.00
23/12/2011,13,32.00,23.00,11.15
23/12/2011,14,33.00,23.00,10.20
23/12/2011,15,33.67,23.33,14.20
23/12/2011,16,33.00,26.00,19.45
23/12/2011,17,32.50,30.50,13.90
23/12/2011,18,30.33,37.33,11.13
23/12/2011,19,30.00,43.00,7.40
23/12/2011,20,29.00,42.00,5.60
23/12/2011,21,27.00,46.67,6.20
23/12/2011,22,27.50,49.50,6.50
23/12/2011,23,27.00,48.00,6.50
23/12/2011,24,24.00,58.00,1.87
24/12/2011,1,26.00,65.00,7.40
24/12/2011,2,24.00,78.00,0.00
24/12/2011,3,23.00,79.67,2.47
24/12/2011,4,24.00,78.00,0.00
24/12/2011,5,23.00,83.00,6.50
24/12/2011,6,22.00,78.00,0.00
24/12/2011,7,23.00,78.00,2.80
24/12/2011,8,23.00,78.00,2.80
24/12/2011,9,22.67,79.33,1.87
24/12/2011,10,26.50,61.50,9.25
24/12/2011,11,28.00,54.00,5.60
24/12/2011,12,29.67,38.33,7.43
24/12/2011,13,31.50,37.00,6.50
24/12/2011,14,32.00,36.00,7.40
24/12/2011,15,31.00,40.67,17.90
24/12/2011,16,30.00,46.50,17.60
24/12/2011,17,29.50,46.50,18.50
24/12/2011,18,28.67,52.67,12.37
24/12/2011,19,28.00,62.00,12.05
24/12/2011,20,27.00,65.00,10.20
24/12/2011,21,26.33,70.67,9.90
24/12/2011,22,26.50,61.00,3.70
24/12/2011,23,26.00,59.00,0.00
24/12/2011,24,23.33,72.33,0.00
25/12/2011,1,21.50,80.50,0.00
25/12/2011,2,20.00,88.00,1.85
25/12/2011,3,19.33,87.33,4.33
25/12/2011,4,20.00,88.00,0.00
25/12/2011,5,19.00,94.00,2.80
25/12/2011,6,20.00,85.50,6.50
25/12/2011,7,19.00,85.50,5.60
25/12/2011,8,19.00,88.00,0.00
25/12/2011,9,19.33,84.33,5.57
25/12/2011,10,22.00,69.00,11.10
25/12/2011,11,0.0,0.0,0.0
25/12/2011,12,28.33,39.33,6.80
25/12/2011,13,0.0,0.0,0.0
25/12/2011,14,28.00,62.00,18.50
25/12/2011,15,28.67,51.00,13.57
25/12/2011,16,28.00,49.50,13.90
25/12/2011,17,27.00,58.00,16.70
25/12/2011,18,26.67,52.33,12.97
25/12/2011,19,25.50,59.00,12.95
25/12/2011,20,24.00,69.00,7.40
25/12/2011,21,23.00,63.00,0.00
25/12/2011,22,23.00,73.00,6.50
25/12/2011,23,22.50,78.00,2.80
25/12/2011,24,20.50,78.00,0.00
26/12/2011,1,24.00,51.50,1.85
26/12/2011,2,24.00,53.00,3.70
26/12/2011,3,20.67,65.00,2.47
26/12/2011,4,23.00,53.00,5.60
26/12/2011,5,23.00,55.00,3.70
26/12/2011,6,22.33,60.00,3.73
26/12/2011,7,23.50,69.00,8.35
26/12/2011,8,23.50,65.00,7.40
26/12/2011,9,23.33,57.67,6.20
26/12/2011,10,27.00,42.00,9.30
26/12/2011,11,28.50,32.50,7.40
26/12/2011,12,29.33,30.00,9.90
26/12/2011,13,30.00,40.00,13.00
26/12/2011,14,29.50,46.50,16.70
26/12/2011,15,29.67,37.00,16.67
26/12/2011,16,29.00,46.50,23.15
26/12/2011,17,28.50,48.00,18.50
26/12/2011,18,27.67,52.67,18.50
26/12/2011,19,27.00,63.00,13.90
26/12/2011,20,26.00,69.00,22.20
26/12/2011,21,25.00,65.00,12.33
26/12/2011,22,25.00,71.50,7.45
26/12/2011,23,24.50,71.00,2.80
26/12/2011,24,23.33,74.00,5.60
27/12/2011,1,26.00,78.00,8.35
27/12/2011,2,26.00,78.00,4.65
27/12/2011,3,25.33,78.33,3.73
27/12/2011,4,26.00,78.00,5.60
27/12/2011,5,26.00,78.00,0.00
27/12/2011,6,24.67,82.33,4.33
27/12/2011,7,25.00,78.00,6.50
27/12/2011,8,25.00,80.50,5.60
27/12/2011,9,26.00,74.00,6.80
27/12/2011,10,27.00,70.00,5.60
27/12/2011,11,28.50,60.00,7.40
27/12/2011,12,29.33,53.00,10.50
27/12/2011,13,29.00,62.00,15.75
27/12/2011,14,29.00,62.00,18.50
27/12/2011,15,29.67,57.00,16.07
27/12/2011,16,29.00,62.00,20.35
27/12/2011,17,28.00,62.00,19.45
27/12/2011,18,27.67,58.00,16.67
27/12/2011,19,27.00,61.00,20.35
27/12/2011,20,27.00,61.00,13.00
27/12/2011,21,26.67,57.67,11.73
27/12/2011,22,27.00,58.00,8.35
27/12/2011,23,26.00,61.00,8.35
27/12/2011,24,25.67,60.67,5.57
28/12/2011,1,29.50,68.00,11.15
28/12/2011,2,30.00,64.00,11.10
28/12/2011,3,28.67,67.33,4.97
28/12/2011,4,29.00,66.00,0.00
28/12/2011,5,29.00,66.00,0.00
28/12/2011,6,27.33,75.00,0.00
28/12/2011,7,28.50,72.00,0.00
28/12/2011,8,29.50,68.00,0.00
28/12/2011,9,30.33,60.00,3.73
28/12/2011,10,32.50,50.50,3.70
28/12/2011,11,33.50,47.50,14.80
28/12/2011,12,32.50,56.50,11.10
28/12/2011,13,33.00,59.00,24.05
28/12/2011,14,33.50,54.00,24.05
28/12/2011,15,34.67,41.67,16.67
28/12/2011,16,34.50,43.50,19.45
28/12/2011,17,35.00,41.50,19.45
28/12/2011,18,34.00,43.00,16.07
28/12/2011,19,33.00,49.00,20.35
28/12/2011,20,31.00,58.00,13.00
28/12/2011,21,29.67,69.33,13.60
28/12/2011,22,30.00,68.00,12.05
28/12/2011,23,30.00,66.00,11.15
28/12/2011,24,29.67,65.33,9.27
29/12/2011,1,31.00,70.00,20.35
29/12/2011,2,30.00,76.50,19.45
29/12/2011,3,30.00,76.67,11.77
29/12/2011,4,30.00,74.00,17.60
29/12/2011,5,30.00,74.00,15.75
29/12/2011,6,30.00,73.67,12.33
29/12/2011,7,30.00,74.00,10.20
29/12/2011,8,30.00,74.00,12.05
29/12/2011,9,31.00,69.33,13.60
29/12/2011,10,32.00,62.00,14.85
29/12/2011,11,32.00,64.00,17.60
29/12/2011,12,32.33,64.33,16.67
29/12/2011,13,32.50,62.50,21.30
29/12/2011,14,33.00,63.00,16.65
29/12/2011,15,33.00,60.67,17.90
29/12/2011,16,33.00,59.00,24.05
29/12/2011,17,32.50,58.50,17.60
29/12/2011,18,32.67,59.67,13.57
29/12/2011,19,32.00,62.00,12.05
29/12/2011,20,31.00,66.00,19.45
29/12/2011,21,30.67,69.67,14.20
29/12/2011,22,31.00,70.00,13.00
29/12/2011,23,30.00,74.00,15.75
29/12/2011,24,30.00,72.67,13.60
30/12/2011,1,26.00,89.00,24.10
30/12/2011,2,26.00,94.00,5.60
30/12/2011,3,27.33,84.67,16.67
30/12/2011,4,26.50,89.00,12.05
30/12/2011,5,27.00,89.00,18.50
30/12/2011,6,28.00,77.00,19.13
30/12/2011,7,28.00,84.00,18.55
30/12/2011,8,26.00,89.00,11.10
30/12/2011,9,27.50,81.00,18.50
30/12/2011,10,28.50,81.50,17.60
30/12/2011,11,29.50,79.00,18.55
30/12/2011,12,30.33,70.33,17.90
30/12/2011,13,30.00,74.00,22.20
30/12/2011,14,30.00,74.00,21.30
30/12/2011,15,31.00,67.00,14.80
30/12/2011,16,29.00,79.00,27.80
30/12/2011,17,29.00,79.00,18.50
30/12/2011,18,29.67,72.33,19.13
30/12/2011,19,29.00,79.00,13.00
30/12/2011,20,27.00,89.00,10.20
30/12/2011,21,28.00,83.33,11.13
30/12/2011,22,28.00,89.00,13.00
30/12/2011,23,28.00,84.00,16.70
30/12/2011,24,28.00,78.00,12.97
31/12/2011,1,27.00,84.00,17.60
31/12/2011,2,27.00,86.50,19.45
31/12/2011,3,26.50,86.50,12.95
31/12/2011,4,27.00,84.00,18.50
31/12/2011,5,27.00,84.00,13.90
31/12/2011,6,27.00,82.00,13.60
31/12/2011,7,27.00,86.50,16.65
31/12/2011,8,27.00,86.50,18.50
31/12/2011,9,27.00,82.50,12.05
31/12/2011,10,28.00,84.00,14.80
31/12/2011,11,28.00,84.00,24.10
31/12/2011,12,28.33,82.67,17.90
31/12/2011,13,29.00,79.00,15.75
31/12/2011,14,28.00,84.00,18.50
31/12/2011,15,28.00,79.00,13.90
31/12/2011,16,27.50,86.50,18.55
31/12/2011,17,27.00,84.00,22.20
31/12/2011,18,27.00,85.00,19.13
31/12/2011,19,27.00,89.00,20.40
31/12/2011,20,27.00,89.00,19.45
31/12/2011,21,27.00,87.33,15.43
31/12/2011,22,27.00,89.00,19.45
31/12/2011,23,27.00,89.00,20.40
31/12/2011,24,27.00,86.67,20.37
1/1/2012,1,23.00,59.00,9.30
1/1/2012,2,23.00,53.00,6.50
1/1/2012,3,22.33,51.00,13.57
1/1/2012,4,22.00,53.00,8.35
1/1/2012,5,22.00,51.50,7.45
1/1/2012,6,21.67,44.00,12.37
1/1/2012,7,22.00,42.00,11.10
1/1/2012,8,22.00,39.50,11.10
1/1/2012,9,22.00,34.67,8.63
1/1/2012,10,22.50,38.00,10.20
1/1/2012,11,23.50,37.00,7.40
1/1/2012,12,25.67,30.33,12.97
1/1/2012,13,27.00,32.00,12.05
1/1/2012,14,27.00,38.00,16.70
1/1/2012,15,27.00,41.67,17.30
1/1/2012,16,27.00,42.00,17.60
1/1/2012,17,26.50,44.50,14.80
1/1/2012,18,25.33,45.67,15.43
1/1/2012,19,25.00,54.00,9.30
1/1/2012,20,24.50,51.50,11.15
1/1/2012,21,23.67,51.00,11.77
1/1/2012,22,23.00,57.00,10.20
1/1/2012,23,22.00,60.00,12.05
1/1/2012,24,22.00,60.00,12.05
2/1/2012,1,22.00,58.50,11.10
2/1/2012,2,21.00,60.00,11.10
2/1/2012,3,20.33,60.00,8.67
2/1/2012,4,21.00,56.00,4.65
2/1/2012,5,20.00,60.00,0.00
2/1/2012,6,19.00,59.33,3.10
2/1/2012,7,20.00,56.00,0.00
2/1/2012,8,20.00,56.00,0.00
2/1/2012,9,19.50,60.00,0.00
2/1/2012,10,22.50,53.50,7.45
2/1/2012,11,25.00,44.00,11.10
2/1/2012,12,27.67,35.00,8.07
2/1/2012,13,28.00,45.00,11.10
2/1/2012,14,28.00,45.00,13.90
2/1/2012,15,29.67,40.33,13.57
2/1/2012,16,29.00,45.00,14.85
2/1/2012,17,29.00,43.50,10.20
2/1/2012,18,28.67,41.00,8.63
2/1/2012,19,26.50,54.50,14.85
2/1/2012,20,25.00,61.00,11.15
2/1/2012,21,25.33,54.33,7.43
2/1/2012,22,25.00,57.00,7.45
2/1/2012,23,25.00,57.00,0.00
2/1/2012,24,24.50,55.50,3.70
3/1/2012,1,24.00,57.00,2.80
3/1/2012,2,23.00,65.00,0.00
3/1/2012,3,21.33,70.67,0.00
3/1/2012,4,22.00,69.00,0.00
3/1/2012,5,22.00,69.00,0.00
3/1/2012,6,20.00,78.00,0.00
3/1/2012,7,21.00,73.00,3.70
3/1/2012,8,21.50,71.00,3.70
3/1/2012,9,21.33,72.33,4.93
3/1/2012,10,25.50,59.00,0.00
3/1/2012,11,27.50,49.50,5.60
3/1/2012,12,29.00,32.00,0.00
3/1/2012,13,29.00,51.00,18.50
3/1/2012,14,30.00,40.00,14.85
3/1/2012,15,30.67,32.33,10.50
3/1/2012,16,31.00,33.00,12.05
3/1/2012,17,30.00,32.00,12.05
3/1/2012,18,29.00,30.00,9.30
3/1/2012,19,27.50,41.00,11.10
3/1/2012,20,26.00,57.00,6.50
3/1/2012,21,24.00,70.50,6.50
3/1/2012,22,24.00,75.50,2.80
3/1/2012,23,24.00,75.50,0.00
3/1/2012,24,22.00,77.00,0.00
4/1/2012,1,23.00,80.50,4.65
4/1/2012,2,21.50,85.50,0.00
4/1/2012,3,20.33,84.67,1.87
4/1/2012,4,21.50,80.50,0.00
4/1/2012,5,21.50,80.50,3.70
4/1/2012,6,19.00,85.00,1.87
4/1/2012,7,20.00,80.50,9.30
4/1/2012,8,21.00,73.00,2.80
4/1/2012,9,20.67,74.33,6.80
4/1/2012,10,24.00,61.00,7.40
4/1/2012,11,26.50,49.50,6.50
4/1/2012,12,28.50,39.50,7.45
4/1/2012,13,28.50,52.50,13.90
4/1/2012,14,28.00,54.00,17.60
4/1/2012,15,28.00,49.50,12.05
4/1/2012,16,28.00,51.00,16.70
4/1/2012,17,28.00,46.50,13.90
4/1/2012,18,27.33,51.00,12.37
4/1/2012,19,26.00,54.00,8.35
4/1/2012,20,25.00,54.00,11.10
4/1/2012,21,24.67,53.33,8.67
4/1/2012,22,25.00,52.00,7.45
4/1/2012,23,24.00,55.00,0.00
4/1/2012,24,22.00,62.00,0.00
5/1/2012,1,23.00,61.00,0.00
5/1/2012,2,22.00,64.00,0.00
5/1/2012,3,22.00,62.00,2.80
5/1/2012,4,22.00,58.50,0.00
5/1/2012,5,20.50,64.00,0.00
5/1/2012,6,19.00,64.00,0.00
5/1/2012,7,20.00,60.00,0.00
5/1/2012,8,21.00,56.00,0.00
5/1/2012,9,19.33,66.00,0.00
5/1/2012,10,24.00,44.00,9.30
5/1/2012,11,28.00,30.00,9.30
5/1/2012,12,28.67,30.33,7.40
5/1/2012,13,29.00,40.00,12.05
5/1/2012,14,30.00,35.00,11.10
5/1/2012,15,30.00,27.00,12.97
5/1/2012,16,30.00,33.00,13.90
5/1/2012,17,30.50,36.50,11.15
5/1/2012,18,28.33,39.00,14.20
5/1/2012,19,27.00,46.50,8.35
5/1/2012,20,26.00,59.00,6.50
5/1/2012,21,24.67,59.67,9.27
5/1/2012,22,25.00,57.00,3.70
5/1/2012,23,24.50,59.00,0.00
5/1/2012,24,22.67,65.33,0.00
6/1/2012,1,24.00,61.00,0.00
6/1/2012,2,22.50,69.00,0.00
6/1/2012,3,20.67,73.67,0.00
6/1/2012,4,22.00,69.00,0.00
6/1/2012,5,21.50,71.00,0.00
6/1/2012,6,19.67,77.00,0.00
6/1/2012,7,20.50,73.00,0.00
6/1/2012,8,21.00,68.00,0.00
6/1/2012,9,19.00,81.50,0.00
6/1/2012,10,0.0,0.0,0.0
6/1/2012,11,27.50,39.50,9.25
6/1/2012,12,29.00,29.33,14.20
6/1/2012,13,30.00,31.00,9.30
6/1/2012,14,30.50,30.00,10.20
6/1/2012,15,30.67,37.33,12.97
6/1/2012,16,30.00,40.00,15.75
6/1/2012,17,29.00,43.50,12.05
6/1/2012,18,28.00,39.67,11.73
6/1/2012,19,26.50,49.50,8.35
6/1/2012,20,25.00,52.00,9.30
6/1/2012,21,24.33,51.00,4.93
